feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6279667.001	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	maxbin_ERR2162206.004	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_SRR13022424.5	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	metabat_SRR11413686.6	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_SRR16554673.13	semibin_ERR2162202.9	semibin_SRR5930501.2	semibin_ERR2162208.7	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_ERR6279669.74	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	maxbin_SRR11413646.009	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	semibin_SRR11413689.18	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR5930529.3	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR16554633.6	maxbin_SRR16554652.022_sub	metabat_SRR11413685.32	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	metabat_SRR13068838.21	semibin_ERR12405916.16	metabat_SRR11413612.18	maxbin_SRR23364191.039_sub	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	maxbin_SRR11413612.015_sub	metabat_SRR11413689.14	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	metabat_SRR11413620.24	metabat_SRR11413619.66	metabat_SRR5930526.41	metabat_SRR11413619.35	maxbin_SRR11413681.013	metabat_SRR11413689.27	metabat_ERR12405924.12	semibin_SRR20881984.28	semibin_ERR12406009.9_sub	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	semibin_ERR6279661.80	maxbin_SRR11413617.028_sub	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_SRR11413618.48	maxbin_SRR11413691.019
ERR12405918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191210331340155	0	0	0	0	0.0161860037053186	0.0165223367585866	0	0	0	0	0	0.015149832509616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426451099447809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349352668597286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956145883005226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575808897199382	0	0	0	0	0	0	0	0	0	0.0142895509046121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015427271041439	0	0	0	0	0	0	0	0	0	0	0	0.0117078046966614	0.0128160256249348	0	0	0	0	0.0114225335142791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107049620551089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121011655013194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083387273801601	0	0	0	0	0	0	0	0	0	0	0	0	0.0121603444480936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405919	0.0377111629536309	0.0310757518976416	0.0547929581489042	0.0402509621903168	0.0406158570190179	0.088154928222104	0.00797957522548016	0.0313779058158331	0.0350449587160365	0.0310956890757421	0.0357180965285166	0	0.0423819234336707	0.0333653964238743	0.0675015621402003	0	0.0131334251640096	0	0	0	0.0344847403000401	0	0.0303362076937695	0	0	0	0	0.0104873279283817	0.00574135377011581	0	0	0	0	0	0	0	0.0196041695990435	0	0	0	0	0	0	0.0111820912176576	0.00535562125078321	0	0	0.014311427884287	0	0	0.0146020868458923	0.00216196451391761	0.0155050683332455	0	0	0.0126030505770902	0	0.00864337449745881	0.0101169187148467	0	0	0.00439125373722125	0.00256881333248946	0	0.00833482056811113	0	0	0	0	0	0	0.00313506263931551	0	0	0	0	0	0	0.0134649770363625	0	0	0	0.060926063147624	0	0	0	0	0	0.00252805143193106	0	0	0	0	0	0	0	0	0.0226132298506648	0	0.00478683114087787	0	0	0.00312267191896863	0	0	0	0	0	0	0	0.00215965400341246	0	0	0	0.00423365077104549	0.00447494631330823	0.00276624155126283	0	0	0	0.00316910588186409	0	0	0.011097101646149	0	0	0	0	0	0.00174829932757786	0.00197343307891573	0	0	0	0.00303749567317441	0	0.00471413430757632	0	0	0	0	0	0.00322748323358682	0.00158709457389846	0.00356483757613087	0	0	0	0.00243207094170865	0	0	0	0	0	0	0	0	0	0.00248479622146605	0	0.00133586883207255	0	0	0	0	0	0	0.00132842556174583	0.0037631952086481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00698327848547106	0	0	0	0	0	0.00205102726038485	0.00688017632481667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156381721852524	0	0	0	0	0.00283415434854544	0	0	0	0	0	0	0	0	0	0	0	0.00701701599351743	0	0.00236536478012095	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405920	0.0249365356030473	0.0285496164330981	0.0120852250461875	0	0	0	0	0	0	0	0	0.0561940236314228	0	0	0	0.0334274073560948	0	0.0434562664369448	0.238015908845082	0.0316687532455913	0	0	0	0.0321318644728554	0.0293162971864718	0	0	0	0.0307160796164871	0	0	0	0	0	0	0.00972635195416093	0	0	0	0	0.138584051217884	0	0	0	0	0	0	0	0	0.0318460908300323	0	0	0	0	0	0	0.00287871028364623	0	0	0	0.0713286799323384	0	0.00771173440664291	0	0.0061584095956105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00811671079442119	0	0	0	0	0	0	0	0	0	0	0	0.00574681200667812	0	0	0.0704864338909539	0	0	0	0	0	0	0	0	0	0	0.0116249710837719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117011042751949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115188548339909	0	0	0	0	0.00369138924276173	0	0	0	0	0	0	0	0	0	0.0117274141768385	0	0	0.0118014878422491	0	0	0	0	0	0	0	0.0112479360100148	0	0	0	0	0	0	0.00341528731113228	0	0	0	0	0	0.00714703144477788	0	0	0	0	0	0	0	0	0	0	0.0030425609936165	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405921	0.0569913521066728	0.0392133470900286	0.0331461943909474	0.0316382533369919	0.0215698603743762	0	0	0.0237470017256759	0.0198353264926958	0.0182518033442985	0.0195904948669307	0.017864697419284	0	0	0	0.0166069159989929	0.0140108829908094	0	0	0	0	0	0	0	0	0	0.0248738536764388	0.0180771102996755	0.00664922677775189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469851684338827	0	0	0.00506040095811383	0	0.0123397472973117	0	0.00416608544133134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009359384034461	0	0.030380146808434	0.035879549151191	0	0	0.0197119159645102	0.0308582505704045	0	0.0293374788738043	0	0.0271690887925409	0.0312393258916991	0.0279944233234755	0.0279179615754229	0.00950216911819439	0.00248486482458331	0	0.0276202227331725	0	0.0275884661378636	0	0	0.0267313351745064	0.0269412377699045	0	0	0.00688066785374271	0	0	0	0	0.0053243659661779	0.00686554601947653	0	0.00626095631598404	0	0	0.00497117325984194	0	0	0.0214479574371556	0.00586151189775824	0	0	0.00479315703966159	0	0.00417487575670195	0	0.00524335603370369	0.00496806428059638	0	0.00478416408233084	0.00678701404564482	0.00464490330230731	0.00386913015306808	0	0	0.0138823507843637	0.00498358449512595	0	0	0.00586706203074748	0	0	0	0	0	0	0	0	0.0108837651574935	0.00501951980788549	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047240182770331	0	0	0	0	0	0	0	0	0	0	0	0	0.0141323451373589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134525800815078	0	0	0.00376767982911171	0	0	0	0	0	0	0	0	0.01043315312036	0	0	0.0029006266736151	0.0124692382097613	0	0	0	0	0	0	0	0.00468595029065911	0	0	0	0	0.00484163515673646	0.00407105310008224	0	0	0	0	0	0	0	0	0	0	0	0	0.00454459027702431	0	0	0	0	0	0	0	0	0	0	0.00341711195109883
ERR12405922	0.0164940822790452	0.0399955672862266	0.105635162768668	0.0707370410060275	0.0771684735334737	0	0	0.057226307939551	0.0704783753854939	0.0586604738162858	0.0653647866246161	0.0974898282705378	0	0	0	0.0594691157321578	0	0	0	0	0	0	0	0	0	0	0.0606478772561079	0	0	0	0	0	0	0	0.0214125663144319	0	0	0	0	0	0	0	0.0297759179088527	0	0	0	0	0	0	0	0	0	0	0	0.0208882200170503	0	0.00173498008099214	0	0	0.0177768566319318	0	0.0103416848934845	0.00530200418586639	0	0.00226990539032224	0	0.0287596686327217	0	0	0	0	0	0	0.00673450486180849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121368899516962	0	0	0	0	0	0	0	0.0116221221996301	0	0	0	0	0	0.00793477169612774	0	0	0.00706443761441823	0	0	0	0	0.00900872699431998	0	0	0	0.0086037003326434	0	0	0	0	0	0	0	0	0	0	0	0	0.00713661536784029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00723716914879177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022817915462686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261037433260997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405923	0.0155083430487064	0	0.0608248497038069	0.0675099629717678	0.0741281693469223	0	0	0.0670526971387976	0.050391073810382	0.0708942759139772	0.044454106379716	0	0	0	0	0	0	0	0	0.0618392497575446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0881628412979079	0	0	0	0.0210485901431764	0	0	0	0.0685381602135275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240482881884617	0.0621543004375326	0	0	0	0	0.00225689986973881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00748985053868581	0	0	0	0	0	0	0	0	0	0.0491154209481701	0	0	0	0	0	0	0.0086845760512599	0.00509127001493545	0	0	0	0	0	0	0	0	0	0.00942964610283255	0	0	0	0	0	0	0	0.0248237644687627	0	0.00483560273080925	0	0	0	0.00235619513573289	0	0	0	0	0	0	0	0	0	0	0	0	0.00707319870855692	0	0	0	0	0	0.00746437016067932	0	0	0	0	0	0	0	0	0	0	0	0	0.00540648651178115	0	0	0.00808960730049293	0.00566243456597906	0	0.00562131551387645	0.00391552905857128	0.005968650976805	0.00568882809730925	0	0.00601824946422842	0	0	0	0	0	0	0.00538334463299098	0	0.0141923829220112	0.00650311754366524	0	0	0.00528905857714852	0	0	0.00338193257424962	0.00540778093656661	0.00644716273279934	0	0	0	0	0	0.00418410267648293	0.0052460054171093	0	0	0	0	0.00509855908769055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00230779357140525	0	0	0	0	0	0	0.00292530663933605	0.00373010748672588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405924	0.168872139381064	0.117170252572643	0.0154065813219559	0.0170063386215615	0	0	0	0	0.00722388843583808	0	0	0.0252290336077687	0	0.0357978821463536	0.0873340545390951	0.0316531100367234	0	0.0259682589308487	0	0	0.0297062586261287	0	0.0232833386452767	0.020507828130716	0.0196559471663734	0	0	0	0.0262918124710873	0	0	0	0	0	0.00942537377198327	0.0032648024218428	0	0	0.0487171820761931	0	0	0	0.0138192182144629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00805417039645357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135428155990975	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289423886224742	0	0	0	0	0	0	0	0	0	0	0	0	0.00874947453783159	0	0	0	0	0	0	0	0	0	0.00857214236259495	0	0	0	0	0	0	0.00883307935130972	0	0.00901322274322808	0	0.0132884762008206	0.00470668811870268	0	0	0	0	0	0.00795191574242913	0.00811761624776043	0	0	0	0.00770390499138389	0.00722710566772475	0	0	0	0.00762399028924866	0	0	0.00854814927963871	0	0	0	0	0	0	0.0103273059512083	0	0	0	0	0	0	0.00828866125300951	0.00637683559285959	0	0	0	0.00967637737869313	0	0.010274817538349	0	0	0	0.00994660849536351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123193225437433	0	0	0.00487251229943421	0	0.0041893649207748	0.0100771561610927	0	0	0	0	0	0	0	0	0.00488726257209795	0	0	0	0	0.00522761865340433	0.00444872290155364	0	0.00444948385170951	0.0034937368146594	0	0	0.0259868787021623	0	0	0	0	0.00993175865490349	0	0	0	0	0	0	0	0	0	0	0	0	0.00406528420659315
ERR12405925	0	0	0.0341307437219074	0.0273190519676946	0.0249970821384846	0.0228397738110293	0	0.0237117003514952	0.024348966456483	0.0205736780553527	0.0255834663145585	0.0678648802492431	0.0164662797666109	0	0	0.0394975203670663	0.00852287078501374	0	0.17467422785451	0	0	0.0444113277713319	0	0	0	0	0.00447761562176184	0	0.0023979944787099	0	0	0	0	0.019244052804836	0.00234214816156941	0.022973474137643	0	0	0	0	0.0801212619797728	0	0	0	0	0	0.0141213299998082	0	0	0.0333893611325842	0	0.0139857693176944	0	0.0120799315420828	0	0	0.0139736570982742	0	0.00282530141869725	0	0.0771435595438149	0.00255619797499573	0	0	0	0	0	0	0	0	0	0.0132335106382534	0.0102157036025329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026958432465326	0	0	0	0.0251287563108143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127753468195066	0	0	0	0.00911566387372193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128806678905492	0	0	0	0	0	0	0	0	0	0	0	0.0110955854557824	0	0	0	0	0	0	0	0	0.00303602937923087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00279267926402572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248247520131091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00605803669304767	0	0	0	0	0	0	0	0	0	0	0	0.00391474045105711	0.00373914713181552	0
ERR12405926	0.0247889386088101	0.0201327370846808	0.0174614856084651	0.00911427684521434	0.00950711757349151	0.0757270115984107	0.0475137968156835	0.0090823191436854	0.00820816003672832	0.00713415118451895	0.00869923973198965	0.0108730775843735	0.0410101761745854	0	0	0.00933836510787131	0.013569275689101	0.0121773768572997	0	0	0	0	0	0.00841575217176957	0.00923594344980073	0.00220460909042376	0	0	0.0081817807228787	0.014994150273914	0.00226786258175743	0.00181940665668603	0	0.0762684430199085	0.00245369304509172	0	0	0.0016841463396176	0	0	0	0.0106077060534546	0.00305120461955631	0.0105731632557152	0.0200595243551446	0	0.0128845801318435	0	0	0	0	0.0207021336868927	0	0	0.00513785946175547	0	0.0181157615602426	0	0.00340126762734079	0.00239140263617999	0	0.00484816117743928	0	0.00446103869837996	0.0014844792920919	0	0	0.00415909657040653	0	0	0	0.00377392603654422	0.0131977717370636	0.00607074896726375	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114992695481948	0.00330765144702283	0	0	0.00399111201258957	0	0	0	0	0	0.0116504395462188	0	0	0	0	0.00277351542058738	0	0	0.00797465097430323	0	0	0	0.0103038139917425	0	0	0	0	0	0	0.00231958334157405	0	0	0	0.0027996668659355	0	0	0.00598326504241091	0	0.0080639241685689	0	0	0	0.00221990755781935	0	0	0.00775523512447183	0	0.00330130989864991	0.0118417247859066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252971885411903	0	0	0.0178677359781148	0	0	0	0.0213685910480135	0	0.0197609296229888	0	0.0201331018466954	0.0187543688743362	0	0.0202083388951372	0	0	0	0	0	0	0.0177887115916616	0	0.0185052487479627	0.018119710467412	0	0	0.0187960211385868	0	0	0	0.0173285823104304	0.0177267597840012	0	0	0.00523542025609579	0.00212698159135114	0	0	0.0169591501173624	0	0	0	0	0.016406814783978	0.00358712332299373	0.00227840715579805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264093236571427	0	0	0	0	0	0	0	0	0	0.00223789121324099	0	0	0	0.00821241400266326	0	0.00634980233895252	0.0060762211533516	0.00643283394897032	0	0	0	0
ERR12405927	0.0959843373666765	0.0668295754085009	0.0408985948048749	0.0266701140563713	0.0545588704419599	0.0365586063187312	0.00671464954773307	0.02590293035682	0.0205342312949139	0.0233968463044432	0.0205894353784116	0	0.0238617921489547	0.0230175011335354	0.0247395866695289	0	0.0523459937497767	0	0	0	0.0212748071723245	0.00177978792875847	0.0201229790469024	0	0	0	0	0.00703981659482142	0	0	0	0	0	0	0.00355924189719728	0.0598071532179497	0	0	0.0272021725752414	0	0	0	0	0	0	0	0	0	0.00557958537876538	0	0	0	0	0	0.0324593119718503	0	0.00480466102900605	0.00452876843799471	0.00355746224095212	0	0	0.0075908269320539	0	0.0309407307237291	0	0	0	0.0560752830155437	0	0	0	0.00417947566633674	0.00377814342840025	0.00847764519564738	0.00377415784494969	0.00361216442403901	0	0	0	0.00451458726294786	0	0.00335524841760461	0	0.00342214301731356	0.00334467414813992	0.00339588752071167	0.00330143073523968	0	0.00726320961224153	0	0.00319472491002843	0	0.00298634357755198	0	0.0130005731570164	0.0029609344428718	0.0029764500010514	0	0	0	0	0.00371522948636824	0.00309172515575816	0	0	0	0	0	0.00977633520418232	0	0	0.00818511385486154	0.00343859809825582	0.00346779859719319	0	0	0.00239954110371391	0	0	0	0.00241273495883746	0	0	0	0	0	0	0	0	0	0	0	0	0.0087472290615273	0.00432279505702318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00873689783154137	0	0	0.00327228280031573	0	0	0	0	0	0	0	0	0	0.00164219573256574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196589171897694	0	0	0	0	0	0	0.00270720053668241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261936809665752	0	0	0	0	0	0.00252895750963275	0	0	0.00281363321869892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405928	0.0521053418127721	0.0463478489499469	0.0249801524857981	0.0545372872286761	0.0140706751423594	0.0742799400139363	0	0	0.0141175042230836	0	0.0151704066691171	0	0.0484304573581929	0	0	0	0	0	0	0.0212672394764937	0	0	0	0	0	0	0	0	0.01520343830067	0	0	0	0	0.0125053477426791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029895923235135	0	0	0	0	0.0170424137316354	0	0	0	0	0.0120719931163979	0	0	0.020116262103207	0	0	0.0230189304244816	0.0201353100328174	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200749883767457	0	0	0	0	0	0	0.0306699773204623	0	0	0	0	0	0	0	0	0	0.014474858736815	0.0139212247948947	0	0.0145311899517459	0.0225254959144785	0	0.00831592934182113	0.01712730518827	0	0	0	0	0	0.0141692224701186	0	0.0137485716821267	0	0.0150501349236451	0.014125094283754	0	0.0132913310544725	0.0146449039366717	0.0132648965495065	0	0	0	0	0.0131146439673155	0	0.0196242157731067	0	0	0	0	0	0	0.0157053120903177	0.0427056798433183	0	0	0	0	0	0	0	0.0319680727689745	0	0	0.0127880268028962	0	0	0.0191773388165864	0	0	0	0	0	0	0	0.0120288181349544	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123173038336342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120650590219116	0	0	0	0.00705441550959311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182692138468632	0	0	0	0	0	0	0	0.0138262334206178	0.0068798743063453	0.00724419529063752	0
ERR12405929	0.0228537994360284	0.022117732258975	0.0404008721112516	0.02305824703224	0.0239058478132675	0	0	0.0217038129324819	0.0198746374787058	0.0185274007809526	0.0199582730281814	0	0	0.0640521467133272	0.0440028142629762	0	0	0.00242455043558383	0.0435528345601813	0	0.0432125786925256	0	0.0445991031128329	0	0	0	0.0360226258408084	0.0175304870854856	0.0406307225788447	0	0	0	0	0.0297621265265698	0	0.111436983743338	0	0	0	0	0.0256680835613422	0	0	0	0	0.0322616301117553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133568219140337	0	0.00989931934798198	0	0	0	0.0467774839826541	0	0	0.0774871879774861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291310107271279	0	0	0.0199014271537318	0	0	0	0	0	0	0	0	0	0	0	0	0.00590669855708181	0	0	0.00594224982301215	0	0	0	0	0	0	0	0	0	0.0061172751798789	0	0.00609370310120538	0	0.00573761125143579	0.00568611199171151	0	0.00576930828901615	0	0.00533253722081748	0	0	0	0	0.00545261607350587	0	0	0.00209597353142793	0	0	0	0	0	0	0.0177978625155257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357563899198869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065997619271366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
