feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6281499.002	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	semibin_SRR16554665.28	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_SRR5930502.31	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_ERR2162202.9	semibin_SRR5930501.2	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR8387677.66	semibin_SRR16554633.6	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	semibin_ERR12405916.16	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	semibin_SRR16554780.22	metabat_SRR11413689.14	maxbin_SRR8387710.024	semibin_ERR12405964.2	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	semibin_SRR13022452.10	metabat_SRR11413620.24	maxbin_SRR8387707.009	metabat_ERR6281941.15	metabat_ERR12405924.12	semibin_SRR20881984.28	metabat_ERR12405966.18	maxbin_SRR16554651.021_sub	semibin_ERR12405967.93	semibin_ERR12406009.9_sub	maxbin_SRR8387659.002	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_ERR12405940.14
ERR12405948	0.0390108510392101	0.0321876779269797	0.0163111138165562	0.01320756428867	0.0142122597547399	0.0317460386968052	0.151728255443706	0.0156547492388368	0.0109076608885038	0.0132201159822143	0.0117991175374102	0	0.0409392044910939	0	0	0	0.0124623726507077	0	0	0	0	0	0	0	0	0	0.0149969292887179	0.0204979717488034	0.00978422725875811	0	0	0	0	0	0.0108789924929394	0	0	0	0	0	0	0	0.00978399917247923	0.0125041186860913	0.0599283921784575	0.0132409970663972	0	0	0	0	0	0.0255238839451857	0	0	0.013552296847984	0	0	0	0.0141647321442021	0.00862573492945071	0	0.0051097168559766	0.00258943827378305	0.0134197035940003	0.00270678052207418	0.0157768563237246	0.0119364637993344	0.0131497365738319	0	0.0122740917846697	0	0	0	0.00633954715069931	0	0	0.0144458504862344	0.0117253896183506	0	0	0	0	0	0	0	0	0	0	0.00330871757990789	0	0	0.00607936213348549	0	0	0	0	0	0	0	0.0103791244280813	0	0.00517990275859645	0.00712572717755155	0.00615770910273584	0	0	0.00625311966376002	0	0	0	0	0	0	0.00506540503491481	0	0.00768958151275859	0.00554929722073657	0	0.00563544137493009	0.0063646444882031	0.00645872436932847	0.00565362293464514	0	0.00554981966730395	0	0.00602853775562194	0	0	0	0	0.00580678790984976	0	0	0.00571027160629911	0	0.0138535157061995	0	0	0	0	0	0.0021085651586983	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00479621978248162	0	0.00442178721191887	0	0	0	0.00488508534071433	0	0.00539116202068435	0	0.00478697103086893	0.0102194661499479	0.00514281030415644	0	0	0	0.00741577627649667	0	0	0.00420594092670039	0	0.00496885754454161	0.00485214785033646	0	0	0.00448671218909545	0	0	0.00505812255115814	0.00438207351659036	0	0	0.00398715542898982	0.00637239155326086	0	0.00429786556125158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013499132696496	0.0224249226716814	0	0	0	0	0	0	0	0	0	0	0.00630270071795378	0	0	0	0.00555179766468262	0.0102501909288047	0	0	0	0	0	0	0	0	0
ERR12405949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348739904003804	0.14448746769154	0	0	0	0	0.0233059913743923	0.0225593472105955	0	0	0	0	0	0	0	0.0235269031824458	0	0	0	0	0	0	0	0.081412622369052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0465709077248398	0	0	0	0.0108671890088622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0965289533451896	0	0	0	0	0	0	0	0	0	0	0	0.090414078606723	0.0901821334739918	0	0	0	0.076207775067406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180733173622422	0	0	0	0	0	0	0.0603219901087099	0	0	0	0	0.054471228427853	0	0	0	0	0	0	0	0	0	0	0	0	0.0497258976470388	0	0	0	0	0	0	0	0	0	0	0.029686393636241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254969417048693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212868716576278	0	0	0	0	0	0	0	0	0	0	0
ERR12405950	0.0604366617437424	0.0672614937160495	0.00778507661714584	0.00591736537463775	0.00519560263307127	0.0151791706115011	0.0266400676505579	0.00737513904519765	0.0102105386214676	0.0050098897453718	0	0.169338594831169	0.0127256219387073	0	0	0.0988314746546748	0	0.00211539914855528	0.00897344755475381	0	0	0.0105578786096054	0	0	0	0.00256714731586451	0	0	0.0287003231121848	0	0.00220015252755133	0.00217138611193854	0	0	0	0.0384597563869545	0	0	0	0	0.0042447112384745	0.0345130456344767	0.00943970964956832	0.0591594894814918	0.00913500323880006	0	0	0	0	0	0	0.00439751335426258	0	0	0	0	0.0052038027287919	0	0	0	0.00447118495234529	0.0262385597493746	0	0	0	0	0	0	0	0	0	0.00647305696143802	0.00402557840243946	0.0271665042156929	0	0	0	0	0	0	0.00704629168251448	0	0	0	0	0	0	0	0.00360969866844267	0	0	0.0128527779356549	0	0	0.0200912897822149	0	0	0.00544695685741115	0	0	0.025022600813402	0	0	0	0	0	0	0.016191269425526	0	0	0.0184677623545632	0	0	0	0	0	0	0	0	0	0	0	0.00555259829398771	0	0	0	0	0	0	0	0	0	0.0136629411299161	0.00227697287652004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125549127780935	0	0.00216597547953052	0	0.00315894686274082	0	0	0	0.00304917103536293	0	0.00297800671510938	0.0196431357262009	0.00357171123589199	0	0.00332562288065434	0	0	0	0	0	0	0.00339290198366744	0	0.00379825907521497	0.0041231441596759	0	0	0.00317017426590653	0	0	0	0.00471583819318094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180106922307584	0	0	0	0	0	0	0	0	0
ERR12405952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243362105804302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0859057540101444	0	0.0129794538174854	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0600502717521164	0	0.00591232597417908	0.00622928643056379	0	0	0	0.00678879417400271	0	0	0.0444529271513937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120106106491102	0	0	0.0106939659884716	0	0.00500858706852157	0	0	0	0	0	0	0	0.00811101193056165	0	0	0	0	0	0	0.00921940436544182	0	0	0	0.00789967119688468	0.0106863238260822	0	0	0.0112354676216717	0	0	0	0	0.0107671394510903	0	0	0	0	0	0	0	0	0	0.02173950440074	0	0	0.00849798299427326	0.023614517315574	0	0.0238412797189256	0.0121590743511787	0.0265675679404137	0.0232117543432257	0.0247194778947501	0	0	0	0	0	0	0.0222662146067309	0	0.0219061200719904	0.0219736376431249	0	0	0.0229661890476901	0	0	0.0204233480081142	0.0218822648963617	0	0	0	0	0	0.0221300926174192	0	0	0	0.0201694037093054	0	0	0.00998339216280788	0	0	0	0	0	0	0	0.00938737257672432	0.00670418422433788	0	0.00974538249909585	0	0.0061285689342179	0.00698837429656751	0	0.00585789575301537	0	0	0.0248895686955307	0	0	0	0	0	0	0	0	0	0.030933730085862	0	0	0	0	0	0	0	0	0
ERR12405953	0.0420788409110851	0.049761940815855	0	0	0.0340916908592049	0.199357505376775	0	0	0	0	0	0	0.134010450316481	0	0	0	0.0725478373225684	0	0	0.0587926338356762	0	0	0	0	0	0	0	0.0433348752923386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399605990554928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290376972393334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107503324640991	0	0	0.0323493859536214	0	0	0	0	0	0	0	0	0	0.0304104703549698	0.126762748025608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405954	0.188664883679548	0.115198048986435	0.0471822763059442	0.0360068030868441	0.0256522814804144	0	0.0645259397027554	0.0309164106248757	0.0211319471102707	0.0191290080549424	0.0213667324491201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227548982565609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211847252292403	0.0243469460401094	0	0	0	0	0	0	0.0138145229685862	0	0	0	0	0	0	0.00554052327591591	0	0	0.0089095390049348	0	0	0	0	0	0	0	0	0	0.00490656012635221	0	0.0114161582811254	0	0	0	0	0.0798457767006119	0	0	0	0	0	0	0	0	0	0.0054354592149826	0	0	0	0	0	0	0	0	0.00888545274789716	0	0.00258333682926322	0.00933314221619893	0	0.00391646524388485	0	0	0	0	0	0	0	0	0	0	0	0.0104942240581524	0.00310657866340111	0	0	0	0.00292465074173136	0	0	0.0081102539547916	0.00821082375682951	0	0	0	0	0	0	0	0.00415666413091365	0	0.00679319212994372	0.00295719636487834	0	0	0	0	0	0	0	0.00833188682194957	0	0	0	0	0.00806613764451851	0	0	0	0	0	0	0	0.00531245529723906	0	0.00576329241422532	0	0	0.00727620011950711	0.00639942612210336	0	0.00668649332319052	0	0.00748280819744881	0.0064580051468498	0.0149783574082067	0	0	0	0	0	0	0.00586576140297337	0	0.00636538712074229	0.00614922367376425	0	0	0.00638257016472952	0	0	0.00585245419775867	0.00557583844393635	0	0	0.0045381267329048	0	0	0.00564330817235988	0	0	0	0.00540719805338427	0	0	0	0	0.00278401840062892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028932786944725	0.00416200370099417	0	0	0	0	0	0	0	0	0	0	0	0	0.00603462357535587	0	0.00532515553980087	0.00547347921873928	0.00539108899476022	0	0	0
ERR12405955	0.0322108415374518	0.0402236027488039	0.0509930322354434	0.0340241567887279	0.0365156432631585	0.0622265203365776	0	0.0354319546935114	0.0291018042655466	0.0305002335977032	0.0287893375059481	0	0.0507062296373589	0	0	0	0.0268841709668241	0.0177359581205209	0	0	0	0.043884550233155	0	0.0134863794791053	0.013827090252053	0.00954359478960988	0	0.0129367487730209	0.0201619008220481	0	0	0	0	0.0129486745268447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135534798465503	0.0149144174422021	0	0	0	0.012856227309416	0	0.0129079083165619	0	0	0.0137534476255932	0.0121572381385745	0.0121125130768574	0	0.0158764800251945	0	0.012363999445904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00888240756314948	0	0	0	0	0	0	0	0.0216788804813796	0	0	0	0	0	0	0	0	0	0.0197670752522452	0	0	0	0	0	0	0	0	0	0	0.0157042099309692	0.0123413196048799	0.0291624198717745	0	0	0	0	0	0	0	0.0231017092409432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210077441883081	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212493968965253	0.0216394897299683	0	0	0	0	0.0216394660038089	0	0	0	0	0.0144750907334319	0	0	0	0	0	0	0	0	0.0150645046767224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170175837179406	0.0146405663076863	0
ERR12405956	0.13357854067502	0.0775793662886964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564268599047779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292485207234359	0	0.0390538921728822	0	0.0570774202592626	0	0	0	0	0	0.0868640819707389	0	0	0.0452794655238526	0	0	0	0	0	0	0.0192286234144209	0.00098713957524586	0	0	0.0744300348541084	0.0501619067351346	0	0	0.0477281066768203	0	0	0	0.0231641374604112	0	0	0.0556063216997901	0.0489835476503467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118606268683628	0	0	0	0	0	0.0185233645925003	0	0.00983775517811505	0	0	0	0	0.0118509596124335	0	0	0.0127577678206065	0	0	0	0	0.0077575792255495	0	0	0	0.00730974003258406	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163996788234479	0	0.00100907378989438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013145158493543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109300282223586	0.0204861336858934	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011384259815498	0	0	0	0	0	0	0.00134990825426821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405957	0	0	0.0683880314349717	0.0693736969225312	0.0702496138330517	0.0269859468664306	0	0.0767411009868166	0.0547984941206761	0.0675481488727888	0.0472415088624893	0.0334997375365798	0.0253208548480487	0	0	0.0294638029299006	0.0392588252724892	0	0	0	0	0	0	0	0	0	0.0400066111396016	0.02481376828018	0.033077419558597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121211049582636	0	0.00631169318990949	0	0.055822284189219	0	0	0.00643212238273515	0	0.0053185637961136	0	0	0.00917394795231082	0.0198155524661991	0.00534024896183125	0.00277852540895001	0	0	0.00110350203473281	0	0.00126632886432706	0	0	0	0	0.00999207456967786	0	0	0.00709220301040694	0	0.00208921547306782	0.00193222496822885	0	0	0	0.0018470630890254	0.0194684414419505	0.00173406414455938	0	0.00193203276124572	0.00184163665156339	0.00186993151535478	0.00190881789856451	0	0.00270847314545208	0	0.00172706588737745	0.0125597131815259	0.00163171329830217	0	0	0	0.00210518111742951	0	0	0	0	0.0137184642817526	0	0	0	0	0	0	0	0	0	0	0	0	0.00313842001103543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183638101298599	0	0	0.00143740046768493	0	0	0.0140076062585496	0	0	0	0	0.00254098896651382	0	0	0	0	0.00218866918541866	0	0	0	0	0	0	0	0	0	0	0	0	0.00205300200666028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281315490473353	0.00192316282932963	0	0	0	0	0	0.00144276537104118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03033528629605	0	0	0.00134598146789335	0	0	0	0	0	0	0	0	0
ERR12405958	0	0	0	0	0	0	0	0	0	0	0	0.228007290890488	0	0	0	0.122545672436874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0629713047565797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00706175643121133	0	0.00220760719364362	0	0	0	0	0	0.0162087922084166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01681643451539	0	0	0.0176255132760052	0	0	0	0	0	0	0	0	0	0	0.0144533706058817	0	0.0139441140207847	0	0	0	0.0128761554296747	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480495471322565	0	0.0838870993241358	0	0	0	0	0	0	0	0	0.0110371821090636	0	0	0	0	0	0	0	0	0	0	0.00418998487774162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00362600410683593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170315278817029	0	0	0	0	0	0	0	0.0027314434764216	0	0	0	0.357973791745924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR12405959	0.0830068862373839	0.0554650963655004	0.0330339915356838	0.0261000605755247	0.0241502978280677	0.0198342453798961	0.0329965814748557	0.0235480493633973	0.0224518276033628	0.0212926884343448	0.0211144465758567	0	0.0178692900949838	0	0	0	0.0103492344983235	0	0	0.0533346815795274	0	0.0419737435318647	0	0	0	0	0	0.0367067502195778	0.00597171799328914	0	0	0	0	0	0.00715810515355809	0	0	0	0.0225956599589091	0	0	0	0.0171124091330655	0.00724614977212083	0.0133723482154101	0	0.0129795047231797	0	0.0908862888222874	0	0	0.00361662970945034	0	0.0112369934214469	0	0	0	0.0271192181083898	0.0050039591766293	0	0	0	0	0	0	0	0.00518987370340564	0	0.0200574767002841	0	0	0.0124975887109506	0	0	0.0041645107254757	0.0038223927798806	0	0	0.00826551411665121	0.00357673956963712	0.00567724980420064	0.00348482662447976	0	0.00371004096377544	0.00353008060505105	0.00348785821436322	0.0035664702233377	0	0.00539628856740672	0	0.00340852772585077	0	0.0032119314222994	0	0	0	0	0	0	0.00389170981006461	0	0.0229304589503821	0	0	0	0	0	0	0.0101007295697855	0	0	0.0287591528715624	0	0.00351940646456197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134818547193738	0	0	0.0142940767187888	0	0	0	0	0	0.0121486678394566	0	0	0	0	0	0	0	0	0	0	0	0.00586371749993892	0	0	0	0	0	0	0	0	0	0	0.00536032522387119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00550787441627645	0.00229766133822546	0	0.0030537790314957	0	0	0	0	0	0.00343856854076065	0.00313507796887177	0	0	0	0	0.00310285736119771	0	0.00313273461833702	0.0023803473141714	0	0	0	0.00199057371614275	0	0	0	0	0	0	0	0.00340805565392391	0.00517571855861129	0	0	0	0	0	0	0.00245242587126318	0
ERR12405960	0	0	0.0554136633752049	0.0331162544386824	0.0294863495440303	0.0534332374213553	0.00572976692461516	0.0273671929422714	0.0274854202262677	0.0243806186674053	0.028782874670872	0.0584907166514654	0.0290720015642011	0.019009546687264	0.0115952983760467	0.0301348125197216	0	0	0	0	0.0148315391554844	0	0.0312332025744723	0	0	0.00396912849832367	0	0.0330614690908078	0.0313468027094472	0	0.00313868948038657	0.00341407249725279	0	0	0	0	0	0.00314848696177737	0	0	0	0.0076012604077706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00851615628794499	0	0.00380461445726822	0	0	0.00538210451230431	0.00250303164498826	0	0	0	0	0	0	0	0	0.00642190020417082	0.00911023505230941	0	0	0	0	0	0.0038859221279951	0	0	0	0	0	0	0	0	0.00753633658780367	0	0	0	0.0125433543362457	0	0	0.004719200202983	0	0	0.0127183840577745	0.00245033086345685	0	0	0	0	0	0.00551645928420229	0.00242321394829251	0.00281125393621058	0	0.0065291206179093	0.00691640851152781	0	0	0	0	0	0	0	0.00689378137174732	0	0	0	0.00384041938532754	0.00656040720384921	0	0.00516875634226989	0	0.00536917279289175	0.00444781845500905	0.00823458049349677	0	0	0	0	0	0.00916685975973862	0.00981227549231465	0	0.00350101687345411	0.00383266934575607	0	0.00492324491361224	0	0	0	0	0	0	0	0.0229795230237403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00444762400355588	0	0	0	0	0	0	0	0	0	0.00584555939545583	0	0	0	0.00424030539319868	0.00431168655520473	0	0	0	0	0.00461030823272029	0	0	0	0	0	0	0	0	0.00210519026039965	0	0	0	0	0	0	0	0.00362185314309808	0	0	0	0	0.148842497983628	0	0	0.0230517889750372	0.0235128647660936	0	0	0	0.00323514127754142	0.00307080986176239	0	0	0	0.00534341268058398	0	0
ERR12405961	0.0256715516602401	0.0299035020668247	0.045415322066232	0.0348023108408682	0.0292184831446301	0.0421169641365881	0.0126297648666003	0.0315347458568194	0.0234244943336636	0.0237326176924322	0.0240249244411485	0.00843662340001611	0.0386856195907902	0.0204859232101602	0.0314860275282325	0.0110444808518723	0.0235347217256005	0	0	0	0.0238119044878289	0	0.0264820985934979	0	0	0	0	0.0455249193833363	0.0231871506707726	0	0	0	0	0.0223408351689804	0	0	0	0	0	0	0	0	0	0	0.0175348076319567	0	0	0	0	0	0	0	0	0.0083652235980168	0.01114869531544	0	0.0696537229461255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00746326093234927	0.0600580742199858	0	0	0	0	0	0	0	0.00968678930185611	0	0	0	0	0	0	0	0.00875215025590885	0	0	0	0	0	0.0073859873814834	0	0	0	0	0.0108570793382954	0	0	0	0.00538421695814921	0	0	0.00530720310739203	0.00734571466143389	0	0	0	0	0	0.00876724999235621	0	0	0.0050395039931414	0.0104801542643344	0	0	0.00676900055758441	0.00489920571925037	0	0.00466323729074365	0	0	0	0.00941165414173567	0	0	0.00581045946082621	0	0.00563108485917289	0	0	0	0	0	0.00821173213459141	0	0	0	0	0	0.00711568672205498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471294455449755	0	0.00482508168590521	0	0.00515510265035512	0	0.00487509394917877	0	0	0	0	0	0	0	0	0.00473502920517497	0	0	0	0	0	0	0	0	0	0	0	0	0.0071394137563545	0	0	0	0	0	0	0	0	0	0	0	0	0.0303333761669244	0	0	0	0.00482621600096054	0	0	0	0	0.0051979493213506	0	0	0	0.00753947827314485	0	0	0	0	0	0	0	0	0	0	0.00355207461865643	0	0	0.0138713593161774	0	0	0	0	0	0
